step,secs,tou_price,s0_c1,s0_c2,s0_c3,s0_c4,s0_c5,s0_active_load_kw,pv_0,s1_c1,s1_c2,s1_c3,s1_c4,s1_c5,s1_active_load_kw,pv_1,s2_c1,s2_c2,s2_c3,s2_c4,s2_c5,s2_active_load_kw,pv_2,s3_c1,s3_c2,s3_c3,s3_c4,s3_c5,s3_active_load_kw,pv_3,s4_c1,s4_c2,s4_c3,s4_c4,s4_c5,s4_active_load_kw,pv_4,temperature_c,humidity_pct,cloud_amount,precipitation_mm,snow_cm,wind_speed_ms,wind_direction_deg,pressure_hpa,sea_level_pressure_hpa,solar_radiation_mj_m2,current_PTY
76,2400,84.5,1,0,0,0,1,52.767,0.0,0,0,1,0,0,6.475,0.0,0,0,0,1,0,6.473,0.0,1,0,0,0,0,46.392,0.0,0,0,0,0,0,1.759,0.0,9.25,82.5,0.0,0.0,0.0,0.775,140.0,996.775,1007.075,0.0,0
76,3000,84.5,1,0,0,0,1,52.502,0.0,0,0,1,0,0,6.467,0.0,0,0,0,1,0,6.498,0.0,1,0,0,0,0,46.219,0.0,0,0,0,0,0,0.0,0.0,9.217,82.833,0.0,0.0,0.0,0.725,140.0,996.725,1007.025,0.0,0
77,0,84.5,1,0,0,0,1,50.9,0.0,0,0,1,0,0,6.491,0.0,0,0,0,1,0,6.457,0.0,1,0,0,0,0,46.339,0.0,0,0,0,0,0,0.0,0.0,9.175,83.083,0.0,0.0,0.0,0.758,70.0,996.708,1007.008,0.001,0
77,600,84.5,1,0,0,0,0,46.367,0.0,0,0,1,0,0,6.46,0.0,0,0,0,1,0,6.468,0.0,1,0,0,0,0,56.919,0.0,0,0,0,0,0,0.0,0.0,9.125,83.25,0.0,0.0,0.0,0.875,70.0,996.725,1007.025,0.002,0
77,1200,84.5,1,0,0,0,0,46.091,0.0,0,0,1,0,0,6.461,0.0,0,0,0,1,0,6.485,0.0,1,1,0,0,0,72.001,0.0,0,0,0,0,0,0.0,0.0,9.075,83.417,0.0,0.0,0.0,0.992,70.0,996.742,1007.042,0.004,0
77,1800,84.5,1,0,0,0,0,46.28,0.0,0,0,1,0,0,5.066,0.0,0,0,0,1,0,6.506,0.0,1,0,0,0,0,46.168,0.0,0,0,0,0,0,0.0,0.0,9.025,83.583,0.0,0.0,0.0,1.108,70.0,996.758,1007.058,0.006,0
77,2400,84.5,1,0,0,0,0,46.109,0.0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,6.489,0.0,1,0,0,0,0,46.141,0.0,0,0,0,0,0,0.0,0.0,8.975,83.75,0.0,0.0,0.0,1.225,70.0,996.775,1007.075,0.008,0
77,3000,84.5,1,0,0,0,0,46.239,0.0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,6.443,0.0,1,0,0,0,0,46.202,0.0,0,0,0,0,0,0.0,0.0,8.925,83.917,0.0,0.0,0.0,1.342,70.0,996.792,1007.092,0.009,0
78,0,84.5,1,0,0,0,0,46.181,0.75,0,0,0,0,0,0.0,0.747,1,0,0,1,0,39.533,0.748,1,0,0,0,0,46.19,0.758,0,0,0,0,0,0.0,0.748,8.975,83.75,0.0,0.0,0.0,1.442,70.0,996.792,1007.092,0.042,0
78,600,84.5,1,0,0,0,0,46.122,2.099,0,0,1,0,0,4.347,2.082,1,0,0,1,0,52.728,2.074,0,0,0,0,0,21.244,2.118,0,0,0,0,0,0.0,2.097,9.125,83.25,0.0,0.0,0.0,1.525,70.0,996.775,1007.075,0.105,0
78,1200,84.5,1,0,0,0,0,46.304,3.359,0,0,1,0,0,6.456,3.348,1,0,0,1,0,52.788,3.361,0,0,0,0,0,0.0,3.337,0,0,0,0,0,0.0,3.362,9.275,82.75,0.0,0.0,0.0,1.608,70.0,996.758,1007.058,0.168,0
78,1800,84.5,1,0,0,0,0,46.46,4.647,0,0,1,0,0,6.464,4.64,1,0,0,1,0,52.647,4.659,0,0,0,0,0,0.0,4.655,0,0,0,0,0,0.0,4.634,9.425,82.25,0.0,0.0,0.0,1.692,70.0,996.742,1007.042,0.232,0
78,2400,84.5,1,0,0,0,0,46.254,5.925,0,0,1,0,0,6.458,5.905,1,0,0,1,0,51.442,5.888,0,0,0,0,0,0.0,5.873,0,0,0,0,0,0.0,5.88,9.575,81.75,0.0,0.0,0.0,1.775,70.0,996.725,1007.025,0.295,0
78,3000,84.5,1,0,0,0,0,46.174,7.205,0,0,1,0,0,6.463,7.156,1,0,0,0,0,46.286,7.184,0,0,0,0,0,0.0,7.182,0,0,0,0,0,0.0,7.162,9.725,81.25,0.0,0.0,0.0,1.858,70.0,996.708,1007.008,0.358,0
79,0,111.9,1,0,0,0,0,27.033,8.947,0,0,1,0,0,9.439,8.965,1,0,0,0,0,46.211,8.963,0,0,0,0,0,0.0,8.92,0,0,0,0,0,0.849,8.942,9.958,80.334,0.0,0.0,0.0,1.95,110.0,996.658,1006.95,0.447,0
79,600,111.9,1,0,0,0,0,43.808,11.208,0,0,1,1,1,16.844,11.278,1,0,0,0,0,49.288,11.216,0,0,0,0,0,0.0,11.231,1,0,0,0,0,46.367,11.252,10.275,79.001,0.0,0.0,0.0,2.05,110.0,996.575,1006.85,0.562,0
79,1200,111.9,1,0,0,0,0,47.179,13.511,0,0,1,1,1,19.431,13.529,1,0,1,0,1,57.649,13.549,0,0,0,0,0,0.0,13.508,1,0,0,0,0,46.203,13.549,10.591,77.668,0.0,0.0,0.0,2.15,110.0,996.492,1006.75,0.677,0
79,1800,111.9,1,1,0,1,0,98.463,15.81,0,0,1,1,1,16.169,15.859,0,0,1,0,1,20.89,15.835,0,0,0,0,0,0.0,15.837,1,0,0,0,0,46.111,15.847,10.908,76.334,0.0,0.0,0.0,2.25,110.0,996.408,1006.65,0.792,0
79,2400,111.9,1,1,0,1,0,98.871,18.139,0,0,0,1,1,12.952,18.15,0,0,0,0,1,6.46,18.131,0,0,0,0,0,0.511,18.181,0,0,0,0,1,21.558,18.144,11.225,75.001,0.0,0.0,0.0,2.35,110.0,996.325,1006.55,0.907,0
79,3000,111.9,1,1,0,1,1,104.121,20.47,0,0,0,1,1,10.452,20.428,0,0,0,0,1,6.488,20.444,0,0,0,1,0,6.486,20.433,0,0,0,0,1,25.269,20.45,11.541,73.668,0.0,0.0,0.0,2.45,110.0,996.242,1006.45,1.022,0
80,0,111.9,1,1,0,1,1,105.797,22.421,0,0,0,0,1,6.467,22.432,0,0,0,0,1,27.197,22.441,0,0,1,1,0,10.13,22.418,1,1,0,1,1,99.14,22.384,11.875,72.334,0.0,0.0,0.0,2.442,70.0,996.167,1006.358,1.121,0
80,600,111.9,1,1,0,1,0,92.604,24.073,0,0,1,1,0,12.651,24.042,1,1,1,0,1,100.272,24.05,1,0,1,1,0,43.87,24.011,1,1,0,1,1,105.607,24.032,12.225,71.001,0.0,0.0,0.0,2.325,70.0,996.1,1006.275,1.202,0
80,1200,111.9,0,1,0,1,0,52.729,25.673,0,0,1,1,0,12.921,25.69,1,1,1,0,1,105.636,25.677,1,0,1,0,0,52.679,25.677,1,1,1,1,1,110.807,25.737,12.575,69.668,0.0,0.0,0.0,2.208,70.0,996.033,1006.192,1.284,0
80,1800,111.9,0,1,0,1,0,51.383,27.321,0,0,1,1,0,9.883,27.32,1,1,1,0,1,108.543,27.31,1,1,0,0,0,78.392,27.29,1,1,1,1,1,111.647,27.341,12.925,68.334,0.0,0.0,0.0,2.092,70.0,995.967,1006.108,1.366,0
80,2400,111.9,0,1,0,0,0,46.155,28.926,0,0,0,1,0,6.475,28.935,1,1,1,1,0,106.034,28.987,1,1,0,1,1,83.984,28.944,1,1,1,1,1,109.212,28.968,13.275,67.001,0.0,0.0,0.0,1.975,70.0,995.9,1006.025,1.447,0
80,3000,111.9,1,1,0,0,0,76.272,30.634,1,0,0,1,1,50.644,30.567,0,1,1,1,0,45.003,30.575,1,1,0,0,1,101.538,30.579,1,1,1,0,1,105.06,30.558,13.625,65.668,0.0,0.0,0.0,1.858,70.0,995.833,1005.942,1.529,0
81,0,111.9,1,1,0,1,1,102.389,32.798,1,0,0,1,1,60.341,32.859,0,0,1,1,0,46.926,32.812,1,1,0,0,1,99.04,32.804,0,1,1,0,1,60.453,32.821,13.95,64.085,0.0,0.0,0.0,1.842,70.0,995.758,1005.858,1.641,0
81,600,111.9,1,1,0,0,1,98.985,35.627,1,0,1,1,1,65.613,35.645,1,1,1,1,0,104.974,35.668,1,1,0,0,1,98.875,35.622,0,1,1,0,1,59.299,35.646,14.25,62.252,0.0,0.0,0.0,1.925,70.0,995.675,1005.775,1.782,0
81,1200,111.9,1,1,0,0,1,101.674,38.452,1,0,1,1,1,62.869,38.478,1,1,1,1,1,111.868,38.46,1,1,1,0,1,100.073,38.498,0,1,1,0,1,59.176,38.497,14.55,60.418,0.0,0.0,0.0,2.008,70.0,995.592,1005.692,1.924,0
81,1800,111.9,1,1,0,1,1,105.448,41.299,0,0,1,0,0,9.001,41.294,1,1,1,1,1,105.707,41.314,1,1,1,0,1,105.278,41.301,1,1,1,1,1,99.209,41.31,14.85,58.585,0.0,0.0,0.0,2.092,70.0,995.508,1005.608,2.066,0
81,2400,111.9,1,1,1,1,1,109.103,44.141,0,0,1,0,0,6.46,44.18,0,1,1,1,1,65.66,44.151,1,1,1,0,1,105.144,44.163,1,1,1,1,1,111.763,44.166,15.15,56.752,0.0,0.0,0.0,2.175,70.0,995.425,1005.525,2.207,0
81,3000,111.9,1,1,1,1,1,108.809,46.976,0,0,1,0,0,6.493,46.964,0,1,1,1,1,65.778,46.955,1,1,1,0,1,105.562,46.967,1,1,0,1,1,108.165,46.98,15.45,54.918,0.0,0.0,0.0,2.258,70.0,995.342,1005.442,2.349,0
82,0,111.9,1,1,1,0,1,105.07,49.253,0,0,1,0,0,6.477,49.244,0,1,1,0,1,59.934,49.235,1,1,1,0,1,105.253,49.24,1,0,0,1,1,74.527,49.26,15.741,53.667,0.0,0.0,0.0,2.433,180.0,995.25,1005.342,2.466,0
82,600,111.9,1,1,1,0,1,105.505,49.984,1,0,1,0,0,47.318,49.982,0,1,1,0,1,62.402,49.986,1,1,1,0,1,105.451,49.988,1,0,0,1,1,59.302,49.98,16.025,53.001,0.0,0.0,0.0,2.7,180.0,995.15,1005.225,2.557,0
82,1200,111.9,1,1,1,0,1,105.833,50.0,1,0,1,0,0,52.867,50.0,1,1,1,1,1,101.808,50.0,1,1,0,0,1,95.828,50.0,1,0,0,1,1,59.07,50.0,16.308,52.334,0.0,0.0,0.0,2.966,180.0,995.05,1005.108,2.649,0
82,1800,111.9,1,1,1,0,1,105.555,50.0,1,0,1,0,1,57.279,50.0,1,1,1,1,1,111.878,50.0,0,1,0,1,1,61.448,50.0,1,0,0,1,1,59.29,50.0,16.591,51.667,0.0,0.0,0.0,3.233,180.0,994.95,1004.992,2.741,0
82,2400,111.9,1,1,1,1,1,111.496,50.0,1,0,1,0,1,59.091,50.0,1,1,1,1,1,95.22,50.0,1,1,1,1,1,111.823,50.0,1,0,0,1,1,59.191,50.0,16.875,51.001,0.0,0.0,0.0,3.5,180.0,994.85,1004.875,2.832,0
82,3000,111.9,1,1,1,1,1,111.874,50.0,1,0,1,0,1,76.13,50.0,0,1,1,1,1,62.678,50.0,1,1,1,1,1,99.434,50.0,1,1,0,1,1,99.692,50.0,17.158,50.334,0.0,0.0,0.0,3.766,180.0,994.75,1004.758,2.924,0
83,0,111.9,1,1,1,1,1,112.034,50.0,1,1,1,0,0,100.567,50.0,0,1,1,1,1,65.52,50.0,1,1,1,1,1,91.309,50.0,1,1,1,1,1,112.178,50.0,17.416,49.75,0.0,0.0,0.0,3.975,200.0,994.608,1004.6,2.995,0
83,600,111.9,1,1,1,1,1,111.76,50.0,1,1,1,0,0,99.297,50.0,0,1,1,1,1,87.272,50.0,0,1,1,1,1,65.713,50.0,1,1,0,1,1,101.772,50.0,17.65,49.25,0.0,0.0,0.0,4.125,200.0,994.425,1004.4,3.045,0
83,1200,111.9,1,1,1,1,1,112.064,50.0,1,1,1,0,0,91.165,50.0,1,1,1,1,1,111.839,50.0,0,1,1,1,1,65.6,50.0,1,1,0,0,1,80.801,50.0,17.883,48.75,0.0,0.0,0.0,4.275,200.0,994.242,1004.2,3.095,0
83,1800,111.9,1,1,1,1,1,111.396,50.0,1,1,1,0,0,98.833,50.0,1,1,1,0,1,107.426,50.0,0,1,1,0,1,60.219,50.0,0,1,0,0,0,47.98,50.0,18.116,48.25,0.0,0.0,0.0,4.425,200.0,994.058,1004.0,3.145,0
83,2400,111.9,1,1,1,1,1,111.892,50.0,1,1,1,0,0,98.57,50.0,1,1,1,0,1,107.183,50.0,0,1,1,0,1,59.355,50.0,0,1,0,0,0,34.029,50.0,18.35,47.75,0.0,0.0,0.0,4.575,200.0,993.875,1003.8,3.195,0
83,3000,111.9,1,1,1,1,0,107.94,50.0,1,1,1,0,0,99.043,50.0,1,1,1,1,1,112.07,50.0,0,1,1,0,1,50.193,50.0,0,0,1,0,0,21.222,50.0,18.583,47.25,0.0,0.0,0.0,4.725,200.0,993.692,1003.6,3.245,0
84,0,111.9,1,1,1,1,0,105.566,50.0,1,1,1,1,0,104.877,50.0,1,1,1,1,1,111.86,50.0,0,0,1,0,1,18.808,50.0,1,1,1,0,1,89.824,50.0,18.775,46.584,0.25,0.0,0.0,4.9,230.0,993.5,1003.392,3.266,0
84,600,111.9,1,1,1,1,0,98.942,50.0,1,1,1,1,0,105.419,50.0,1,1,1,1,1,111.527,50.0,1,1,1,0,1,99.082,50.0,1,1,1,0,1,86.121,50.0,18.925,45.751,0.75,0.0,0.0,5.1,230.0,993.3,1003.175,3.258,0
84,1200,111.9,0,1,1,1,0,59.105,50.0,1,1,0,1,0,94.538,50.0,1,1,1,1,1,112.153,50.0,1,1,1,1,1,110.573,50.0,1,1,0,0,1,98.656,50.0,19.075,44.917,1.25,0.0,0.0,5.3,230.0,993.1,1002.959,3.249,0
84,1800,111.9,0,1,1,1,0,58.819,50.0,0,1,1,0,1,42.005,50.0,1,1,0,1,1,107.374,50.0,1,1,1,1,1,111.887,50.0,1,1,0,0,1,99.656,50.0,19.225,44.084,1.75,0.0,0.0,5.5,230.0,992.9,1002.742,3.241,0
84,2400,111.9,0,1,1,1,0,59.221,50.0,0,0,0,0,1,6.47,50.0,1,1,0,1,1,107.775,50.0,1,1,1,1,1,111.955,49.999,1,1,1,1,1,103.908,49.999,19.375,43.251,2.25,0.0,0.0,5.7,230.0,992.7,1002.525,3.233,0
84,3000,111.9,0,1,1,1,0,59.196,49.252,0,0,1,0,1,12.378,49.219,1,1,1,1,1,112.321,49.275,1,1,1,1,1,111.958,49.254,0,1,1,1,1,62.677,49.278,19.525,42.417,2.75,0.0,0.0,5.9,230.0,992.5,1002.309,3.224,0
85,0,174.0,0,1,1,1,0,67.622,48.308,0,0,1,0,1,12.961,48.322,1,1,1,1,1,111.489,48.315,1,1,1,1,1,111.808,48.306,0,0,1,1,1,19.349,48.308,19.667,41.75,2.917,0.0,0.0,6.0,200.0,992.358,1002.158,3.213,0
85,600,174.0,0,1,1,1,0,80.821,48.982,0,0,1,0,1,12.981,48.976,1,1,1,1,1,111.686,49.01,1,1,1,1,1,112.367,48.993,0,0,1,1,1,18.949,48.994,19.8,41.25,2.75,0.0,0.0,6.0,200.0,992.275,1002.075,3.198,0
85,1200,174.0,0,1,1,1,0,59.228,49.596,0,0,1,0,1,35.676,49.56,1,1,1,1,1,108.518,49.598,1,1,1,1,1,105.185,49.589,0,0,0,1,1,26.458,49.567,19.933,40.75,2.583,0.0,0.0,6.0,200.0,992.192,1001.992,3.183,0
85,1800,174.0,0,1,1,1,0,59.148,49.909,0,0,1,0,1,12.93,49.898,1,1,1,1,1,96.601,49.914,1,0,1,1,1,65.861,49.935,1,0,1,1,1,62.691,49.926,20.067,40.25,2.417,0.0,0.0,6.0,200.0,992.108,1001.908,3.168,0
85,2400,174.0,0,1,1,1,1,64.188,49.993,0,1,1,0,1,41.873,49.996,0,1,1,1,1,65.518,49.995,1,1,1,1,1,106.576,49.994,0,1,1,0,1,59.275,49.994,20.2,39.75,2.25,0.0,0.0,6.0,200.0,992.025,1001.825,3.153,0
85,3000,174.0,0,1,0,1,1,60.234,50.0,0,1,0,0,1,52.798,50.0,0,1,1,1,1,65.681,50.0,1,0,1,1,0,59.062,50.0,0,1,1,0,1,58.491,50.0,20.333,39.25,2.083,0.0,0.0,6.0,200.0,991.942,1001.742,3.138,0
86,0,174.0,0,1,0,1,1,59.312,50.0,0,1,1,0,1,52.512,50.0,0,1,1,0,1,64.157,50.0,1,0,1,1,1,64.374,50.0,0,1,1,0,1,51.19,50.0,20.408,38.834,1.834,0.0,0.0,6.042,230.0,991.8,1001.6,3.088,0
86,600,174.0,0,1,0,1,1,59.412,50.0,0,0,1,0,0,9.471,50.0,0,1,1,1,1,63.231,50.0,1,0,1,1,1,65.704,50.0,1,0,1,0,1,59.253,50.0,20.425,38.5,1.5,0.0,0.0,6.125,230.0,991.6,1001.4,3.003,0
86,1200,174.0,0,1,0,1,1,59.404,50.0,0,0,1,0,1,12.915,50.0,0,1,1,1,1,65.666,50.0,1,0,1,1,1,65.54,50.0,1,0,1,0,1,59.223,50.0,20.442,38.167,1.167,0.0,0.0,6.208,230.0,991.4,1001.2,2.918,0
86,1800,174.0,0,0,1,1,0,19.617,50.0,0,0,1,0,1,12.919,50.0,0,1,1,1,1,88.821,50.0,1,0,1,1,1,75.572,50.0,1,0,1,0,1,59.863,50.0,20.458,37.834,0.834,0.0,0.0,6.292,230.0,991.2,1001.0,2.833,0
86,2400,174.0,0,0,1,1,0,15.786,50.0,0,0,1,0,1,13.218,50.0,1,1,1,1,1,110.913,50.0,1,1,1,1,1,111.99,50.0,1,0,1,1,1,65.535,50.0,20.475,37.5,0.5,0.0,0.0,6.375,230.0,991.0,1000.8,2.748,0
86,3000,174.0,0,0,0,1,0,10.493,50.0,0,0,1,1,1,40.431,50.0,1,1,1,0,1,105.154,50.0,1,1,1,1,1,111.865,50.0,1,0,1,1,1,58.018,50.0,20.492,37.167,0.167,0.0,0.0,6.458,230.0,990.8,1000.6,2.663,0
87,0,174.0,0,0,0,0,1,6.473,49.179,0,0,1,0,1,34.364,49.188,1,1,1,0,1,105.635,49.169,1,1,1,1,1,112.098,49.202,0,0,1,1,1,17.825,49.14,20.425,37.499,0.499,0.0,0.0,6.65,200.0,990.617,1000.417,2.598,0
87,600,174.0,0,1,0,0,1,42.298,44.539,0,0,1,1,1,17.112,44.546,0,1,1,0,1,75.603,44.61,1,1,1,1,1,111.968,44.546,0,0,1,1,1,24.767,44.55,20.275,38.499,1.499,0.0,0.0,6.95,200.0,990.45,1000.25,2.553,0
87,1200,174.0,0,1,0,0,1,56.734,39.508,0,0,1,1,1,17.447,39.486,0,1,1,0,0,54.578,39.485,1,1,1,1,1,112.279,39.54,0,1,1,1,1,65.591,39.479,20.125,39.499,2.499,0.0,0.0,7.25,200.0,990.283,1000.083,2.508,0
87,1800,174.0,0,1,1,1,1,65.616,34.635,1,0,1,1,0,42.528,34.649,0,1,1,0,0,52.675,34.587,1,1,1,1,1,107.356,34.635,0,1,1,1,1,65.552,34.608,19.975,40.499,3.499,0.0,0.0,7.55,200.0,990.117,999.917,2.463,0
87,2400,174.0,0,1,1,1,1,78.606,29.844,1,0,1,1,0,59.336,29.893,0,1,1,0,0,52.872,29.878,1,0,1,0,1,61.795,29.876,1,1,1,1,1,90.141,29.862,19.825,41.499,4.499,0.0,0.0,7.85,200.0,989.95,999.75,2.418,0
87,3000,174.0,1,1,1,1,1,92.71,25.262,1,0,1,1,0,57.416,25.287,0,1,1,0,0,54.022,25.308,1,0,1,1,1,64.809,25.283,1,1,1,1,1,112.205,25.25,19.675,42.499,5.499,0.0,0.0,8.15,200.0,989.783,999.583,2.373,0
88,0,174.0,0,1,1,1,1,64.512,22.364,1,0,1,0,0,60.928,22.324,0,1,1,1,0,61.735,22.348,1,0,1,1,1,65.77,22.359,1,1,1,1,1,111.87,22.345,19.467,43.832,6.0,0.0,0.0,8.117,200.0,989.717,999.525,2.279,0
88,600,174.0,0,1,1,0,1,59.333,20.945,1,1,1,0,0,98.657,20.957,0,1,1,1,1,65.73,20.968,1,1,1,1,1,102.097,20.964,1,1,1,1,1,102.886,20.942,19.2,45.499,6.0,0.0,0.0,7.75,200.0,989.75,999.575,2.138,0
88,1200,174.0,0,1,1,0,1,50.295,19.531,1,1,1,0,0,98.906,19.537,0,1,1,1,1,65.679,19.539,1,0,1,1,1,65.896,19.583,1,0,1,0,1,84.372,19.552,18.934,47.165,6.0,0.0,0.0,7.384,200.0,989.783,999.625,1.996,0
88,1800,174.0,0,0,1,0,1,12.93,18.135,1,1,1,0,0,99.02,18.169,1,1,1,1,0,85.2,18.156,1,0,1,1,1,65.903,18.193,1,0,1,0,1,59.1,18.173,18.667,48.832,6.0,0.0,0.0,7.017,200.0,989.817,999.675,1.854,0
88,2400,174.0,0,0,1,0,1,12.962,16.783,1,1,1,0,0,98.847,16.754,1,1,1,1,1,111.745,16.783,1,0,1,1,1,50.292,16.805,0,0,1,0,1,30.073,16.772,18.4,50.499,6.0,0.0,0.0,6.65,200.0,989.85,999.725,1.713,0
88,3000,174.0,0,0,1,0,1,13.015,15.376,1,1,1,0,0,99.238,15.386,1,1,1,1,1,111.558,15.392,0,0,1,1,1,19.058,15.379,0,1,1,0,1,59.219,15.405,18.134,52.165,6.0,0.0,0.0,6.284,200.0,989.883,999.775,1.571,0
89,0,174.0,0,0,1,0,1,12.939,13.589,1,1,1,0,0,99.375,13.565,1,1,1,1,1,111.959,13.599,0,0,1,1,1,42.721,13.581,0,1,1,0,1,57.773,13.628,17.867,53.998,6.25,0.0,0.0,6.058,230.0,989.958,999.867,1.448,0
89,600,174.0,0,0,1,0,1,12.947,11.434,1,1,1,0,0,98.957,11.451,1,1,1,1,1,108.814,11.494,0,1,0,1,1,61.385,11.438,0,1,0,0,1,58.713,11.411,17.6,55.998,6.75,0.0,0.0,5.975,230.0,990.075,1000.0,1.343,0
89,1200,174.0,0,0,1,0,1,12.911,9.531,0,1,1,1,0,59.328,9.459,1,1,1,1,1,110.058,9.498,0,1,0,1,1,76.02,9.502,1,1,0,0,1,101.017,9.49,17.334,57.998,7.25,0.0,0.0,5.892,230.0,990.192,1000.133,1.238,0
89,1800,174.0,0,0,1,0,1,12.923,7.719,0,1,1,1,0,59.122,7.749,0,1,1,1,1,65.733,7.751,1,0,0,1,1,61.66,7.723,1,1,0,0,1,83.11,7.742,17.067,59.998,7.75,0.0,0.0,5.808,230.0,990.308,1000.267,1.133,0
89,2400,174.0,1,0,1,1,1,46.033,6.139,0,0,1,1,0,13.295,6.165,0,1,1,1,1,65.508,6.146,1,0,0,0,1,52.575,6.153,0,1,0,1,1,56.388,6.137,16.8,61.998,8.25,0.0,0.0,5.725,230.0,990.425,1000.4,1.028,0
89,3000,174.0,1,0,1,1,1,65.247,4.744,0,0,1,1,1,17.904,4.759,0,1,1,1,1,65.556,4.728,1,0,0,0,1,52.688,4.713,0,1,0,1,1,59.892,4.725,16.534,63.998,8.75,0.0,0.0,5.642,230.0,990.542,1000.533,0.923,0
90,0,111.9,1,0,1,1,0,73.926,4.143,0,0,1,1,0,12.921,4.151,0,1,1,1,0,61.944,4.091,1,0,0,0,0,47.595,4.129,0,1,1,1,0,54.497,4.137,16.292,65.582,8.834,0.0,0.0,5.517,230.0,990.658,1000.658,0.831,0
90,600,111.9,1,1,1,0,0,100.672,4.161,0,0,1,1,0,12.96,4.19,0,1,1,0,1,59.379,4.152,1,0,0,0,1,50.557,4.184,0,1,1,1,0,59.219,4.163,16.075,66.749,8.5,0.0,0.0,5.35,230.0,990.775,1000.775,0.753,0
90,1200,111.9,1,1,0,0,0,94.34,4.134,0,0,1,1,0,12.526,4.112,0,1,1,1,1,63.322,4.11,1,0,0,0,1,52.86,4.112,0,1,1,1,0,60.918,4.118,15.859,67.916,8.167,0.0,0.0,5.183,230.0,990.892,1000.892,0.674,0
90,1800,111.9,1,1,0,1,0,99.606,4.009,0,0,1,0,0,22.835,3.998,0,1,1,0,1,65.033,3.976,1,0,0,0,1,52.622,3.971,0,1,1,1,0,60.071,4.006,15.642,69.082,7.834,0.0,0.0,5.017,230.0,991.008,1001.008,0.596,0
90,2400,111.9,1,1,1,1,0,105.781,3.766,0,1,1,0,0,52.75,3.787,1,1,1,0,1,105.569,3.786,1,0,0,0,1,51.172,3.768,0,1,1,1,0,58.775,3.74,15.425,70.249,7.5,0.0,0.0,4.85,230.0,991.125,1001.125,0.518,0
90,3000,111.9,1,1,1,1,1,112.422,3.401,0,1,1,1,0,58.927,3.403,1,1,1,0,1,105.778,3.417,1,0,0,0,0,48.048,3.413,0,1,1,0,1,59.244,3.416,15.209,71.416,7.167,0.0,0.0,4.683,230.0,991.242,1001.242,0.439,0
91,0,111.9,1,1,1,1,1,112.033,3.22,0,1,0,1,0,34.734,3.21,1,1,1,1,1,112.184,3.218,1,0,1,0,0,42.436,3.187,0,1,0,0,1,55.279,3.163,15.017,72.416,6.667,0.0,0.0,4.425,250.0,991.416,1001.425,0.369,0
91,600,111.9,1,1,1,1,1,111.91,2.993,0,0,0,1,0,6.485,3.002,1,1,1,1,1,111.802,2.975,0,0,1,0,0,6.49,3.017,0,1,0,0,1,52.75,3.013,14.85,73.249,6.001,0.0,0.0,4.075,250.0,991.65,1001.675,0.308,0
91,1200,111.9,0,0,1,0,1,20.913,2.69,0,0,0,1,0,6.478,2.732,1,1,1,1,1,78.492,2.635,0,0,1,0,0,6.485,2.668,0,1,0,0,1,52.697,2.641,14.683,74.083,5.334,0.0,0.0,3.725,250.0,991.883,1001.925,0.246,0
91,1800,111.9,0,0,1,0,1,12.927,2.194,0,0,0,1,0,6.483,2.202,0,0,1,1,0,12.659,2.193,0,0,1,0,0,8.572,2.212,0,1,1,0,1,58.562,2.205,14.517,74.916,4.667,0.0,0.0,3.375,250.0,992.116,1002.175,0.184,0
91,2400,111.9,0,0,1,0,1,12.923,1.572,0,0,0,1,0,6.491,1.595,0,0,1,1,0,12.964,1.608,0,1,0,0,0,46.861,1.629,0,1,0,0,1,52.991,1.617,14.35,75.749,4.001,0.0,0.0,3.025,250.0,992.35,1002.425,0.123,0
91,3000,111.9,0,0,1,0,1,12.953,0.832,0,0,1,1,0,10.545,0.86,0,0,1,1,0,12.962,0.834,0,1,0,0,0,47.283,0.835,0,1,0,0,1,52.821,0.855,14.183,76.583,3.334,0.0,0.0,2.675,250.0,992.583,1002.675,0.061,0
92,0,111.9,0,0,1,0,1,12.92,0.0,0,0,1,1,1,19.496,0.0,0,0,1,1,0,12.945,0.0,0,1,0,1,0,52.74,0.0,0,0,0,0,1,25.92,0.0,14.042,77.499,2.75,0.0,0.0,2.508,250.0,992.8,1002.9,0.028,0
92,600,111.9,0,0,1,0,1,12.936,0.0,0,0,1,1,0,14.462,0.0,1,0,1,1,1,70.131,0.0,0,1,0,1,0,52.711,0.0,0,0,0,0,1,3.427,0.0,13.925,78.499,2.25,0.0,0.0,2.525,250.0,993.0,1003.1,0.023,0
92,1200,111.9,0,0,1,0,1,12.931,0.0,0,0,1,1,0,12.988,0.0,1,1,1,1,1,109.726,0.0,0,1,0,1,0,52.848,0.0,0,0,0,0,0,0.0,0.0,13.808,79.499,1.75,0.0,0.0,2.542,250.0,993.2,1003.3,0.018,0
92,1800,111.9,0,0,1,0,1,12.921,0.0,0,0,1,1,0,12.945,0.0,1,1,1,0,0,99.252,0.0,0,1,0,1,0,52.692,0.0,0,0,0,0,0,0.0,0.0,13.692,80.499,1.25,0.0,0.0,2.558,250.0,993.4,1003.5,0.012,0
